,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2025-07-30 15:00:00+02:00,0.0,40.15,32.08,,2473.24,8477.05,0.0,77.65,3.56,43.23,,,489.29
2025-07-30 15:15:00+02:00,0.0,40.25,32.28,,2471.04,8422.64,0.0,77.35,3.53,44.81,,,463.74
2025-07-30 15:30:00+02:00,0.0,40.25,32.23,,2475.46,8654.31,0.0,77.7,3.63,43.74,,,433.52
2025-07-30 15:45:00+02:00,0.0,39.65,32.23,,2480.27,9052.7,0.0,77.83,3.66,42.7,,,407.4
2025-07-30 16:00:00+02:00,0.0,39.21,31.1,,2462.19,9135.25,0.0,75.66,3.22,44.68,,,375.67
2025-07-30 16:15:00+02:00,0.0,32.05,31.64,,2470.25,9354.4,0.0,73.59,3.2,44.26,,,376.98
2025-07-30 16:30:00+02:00,0.0,30.48,32.46,,2472.66,9475.85,0.0,73.36,3.1,44.25,,,381.79
2025-07-30 16:45:00+02:00,0.0,30.86,33.02,,2468.97,9716.0,0.0,74.1,3.12,43.66,,,383.02
2025-07-30 17:00:00+02:00,0.0,30.44,41.25,,2460.81,10368.75,0.0,75.45,2.43,44.42,,,352.23
2025-07-30 17:15:00+02:00,0.0,30.44,179.94,,2459.1,10916.18,0.0,75.54,2.39,46.28,,,319.37
2025-07-30 17:30:00+02:00,0.0,30.44,189.6,,2454.53,11495.39,0.0,77.73,1.9,46.34,,,292.32
2025-07-30 17:45:00+02:00,0.0,30.44,187.4,,2445.82,12251.47,0.0,77.2,1.94,45.81,,,250.89
2025-07-30 18:00:00+02:00,0.0,30.44,203.23,,2453.14,12750.96,0.0,76.71,1.42,46.18,,,195.65
2025-07-30 18:15:00+02:00,0.0,30.44,340.22,,2464.88,12769.12,0.0,76.52,1.3,45.13,,,173.01
2025-07-30 18:30:00+02:00,0.0,30.62,332.64,,2475.69,13067.42,0.0,78.31,1.24,45.31,,,156.42
2025-07-30 18:45:00+02:00,0.0,30.67,340.76,,2478.65,13448.05,0.0,78.29,1.1,45.39,,,141.44
2025-07-30 19:00:00+02:00,0.0,28.64,335.93,,2476.81,13736.53,0.0,80.19,0.6,44.68,,,130.12
2025-07-30 19:15:00+02:00,0.0,28.64,334.65,,2485.77,13953.24,0.0,78.43,0.46,43.66,,,154.17
2025-07-30 19:30:00+02:00,0.0,28.64,334.44,,2497.14,14027.04,0.0,78.04,0.4,42.5,,,152.14
2025-07-30 19:45:00+02:00,0.0,28.64,334.39,,2498.05,14200.06,0.0,78.44,0.26,43.82,,,181.28
2025-07-30 20:00:00+02:00,0.0,31.72,334.22,,2507.18,13832.06,0.0,78.97,0.15,44.75,,,183.14
2025-07-30 20:15:00+02:00,0.0,28.84,334.07,,2492.0,13426.95,0.0,76.97,0.11,44.28,,,175.53
2025-07-30 20:30:00+02:00,0.0,28.64,333.2,,2486.06,13275.78,0.0,77.33,0.0,44.71,,,179.97
2025-07-30 20:45:00+02:00,0.0,28.64,333.52,,2490.04,13256.59,0.0,78.37,0.0,44.53,,,179.37
2025-07-30 21:00:00+02:00,0.0,32.82,335.78,,2489.47,13222.91,0.0,77.97,0.0,46.42,,,178.7
2025-07-30 21:15:00+02:00,0.0,32.84,334.25,,2487.8,13262.91,0.0,79.78,0.0,45.09,,,197.57
2025-07-30 21:30:00+02:00,0.0,30.87,333.85,,2511.37,13127.21,0.0,80.91,0.0,45.46,,,198.06
2025-07-30 21:45:00+02:00,0.0,32.68,335.38,,2521.32,12981.69,0.0,80.01,0.0,44.82,,,195.73
2025-07-30 22:00:00+02:00,0.0,31.49,337.92,,2532.58,13063.68,0.0,77.81,0.0,45.49,,,211.56
2025-07-30 22:15:00+02:00,0.0,31.11,333.66,,2517.47,13059.11,0.0,75.38,0.0,43.57,,,207.71
2025-07-30 22:30:00+02:00,0.0,29.09,332.47,,2517.98,12692.59,0.0,77.05,0.0,43.55,,,181.14
2025-07-30 22:45:00+02:00,0.0,28.84,333.16,,2531.77,12461.56,0.0,75.89,0.0,44.62,,,171.38
2025-07-30 23:00:00+02:00,0.0,30.05,329.48,,2526.23,12056.4,0.0,79.78,0.0,44.57,,,171.56
2025-07-30 23:15:00+02:00,0.0,30.46,328.22,,2527.77,11850.66,0.0,81.55,0.0,43.88,,,177.83
2025-07-30 23:30:00+02:00,0.0,29.73,326.73,,2529.83,11705.28,0.0,80.19,0.0,44.23,,,198.59
2025-07-30 23:45:00+02:00,0.0,28.64,328.1,,2534.74,11687.16,0.0,77.73,0.0,44.18,,,223.88
2025-07-31 00:00:00+02:00,0.0,28.64,368.96,,2561.38,12115.34,0.0,50.18,0.0,47.22,,,271.25
2025-07-31 00:15:00+02:00,0.0,34.01,385.66,,2547.89,12030.64,0.0,51.25,0.0,45.86,,,282.03
2025-07-31 00:30:00+02:00,0.0,34.83,385.71,,2549.76,11849.57,0.0,50.53,0.0,45.74,,,271.2
2025-07-31 00:45:00+02:00,0.0,32.64,384.74,,2544.92,11723.01,0.0,48.31,0.0,46.74,,,247.15
2025-07-31 01:00:00+02:00,0.0,28.64,390.14,,2561.58,12198.57,0.0,53.46,0.0,52.03,,,221.33
2025-07-31 01:15:00+02:00,0.0,28.64,385.91,,2552.61,11952.47,0.0,54.54,0.0,48.9,,,210.44
2025-07-31 01:30:00+02:00,0.0,28.64,386.24,,2557.13,11856.4,0.0,54.01,0.0,48.97,,,188.81
2025-07-31 01:45:00+02:00,0.0,28.64,386.54,,2558.39,11851.55,0.0,53.66,0.0,49.2,,,186.58
2025-07-31 02:00:00+02:00,0.0,33.28,381.2,,2564.94,11479.49,0.0,78.68,0.0,49.35,,,203.36
2025-07-31 02:15:00+02:00,0.0,32.35,380.58,,2564.69,11298.44,0.0,80.37,0.0,50.22,,,208.2
2025-07-31 02:30:00+02:00,0.0,32.37,381.15,,2567.66,11243.91,0.0,79.13,0.0,50.09,,,218.14
2025-07-31 02:45:00+02:00,0.0,41.63,380.81,,2568.48,11129.97,0.0,79.34,0.0,50.02,,,224.57
2025-07-31 03:00:00+02:00,0.0,39.17,382.2,,2571.08,11013.97,0.0,79.41,0.0,46.19,,,223.46
2025-07-31 03:15:00+02:00,0.0,35.61,386.87,,2571.1,10967.45,0.0,79.97,0.0,49.71,,,210.04
2025-07-31 03:30:00+02:00,0.0,36.72,381.38,,2569.42,10809.31,0.0,80.2,0.0,46.22,,,197.69
2025-07-31 03:45:00+02:00,0.0,34.69,379.76,,2567.17,10750.8,0.0,78.22,0.0,46.73,,,200.06
2025-07-31 04:00:00+02:00,0.0,30.31,381.07,,2560.35,11056.95,0.0,77.6,0.0,49.33,,,203.32
2025-07-31 04:15:00+02:00,0.0,32.28,381.72,,2563.62,11165.67,0.0,78.14,0.0,49.44,,,180.3
2025-07-31 04:30:00+02:00,0.0,41.8,385.93,,2559.75,11376.22,0.0,78.29,0.0,49.17,,,201.07
2025-07-31 04:45:00+02:00,0.0,42.49,386.17,,2558.98,11439.25,0.0,79.45,0.0,49.71,,,212.5
2025-07-31 05:00:00+02:00,0.0,42.35,380.55,,2552.41,11546.72,0.0,78.56,0.0,51.34,,,212.99
2025-07-31 05:15:00+02:00,0.0,41.97,380.43,,2551.08,11400.94,0.0,78.12,0.0,51.26,,,212.13
2025-07-31 05:30:00+02:00,0.0,38.65,378.91,,2547.73,11294.21,0.0,78.68,0.0,51.21,,,203.88
2025-07-31 05:45:00+02:00,0.0,38.29,381.21,,2555.68,11279.32,0.0,78.11,0.0,51.33,,,204.29
2025-07-31 06:00:00+02:00,0.0,35.06,381.75,,2555.1,11353.78,0.0,75.42,0.0,50.02,,,196.5
2025-07-31 06:15:00+02:00,0.0,33.75,385.45,,2568.04,11466.49,0.0,73.68,0.0,49.68,,,190.7
2025-07-31 06:30:00+02:00,0.0,35.12,385.56,,2570.7,11693.16,0.0,74.11,0.1,49.76,,,202.66
2025-07-31 06:45:00+02:00,0.0,35.17,385.24,,2569.82,11860.59,0.0,74.8,0.1,49.03,,,228.94
2025-07-31 07:00:00+02:00,0.0,33.33,383.0,,2572.63,12003.24,0.0,77.62,0.1,46.08,,,260.18
2025-07-31 07:15:00+02:00,0.0,34.58,386.84,,2585.76,12290.85,0.0,77.58,0.1,44.48,,,261.0
2025-07-31 07:30:00+02:00,0.0,38.09,390.06,,2580.32,12354.61,0.0,75.24,0.1,47.73,,,239.46
2025-07-31 07:45:00+02:00,0.0,41.69,395.71,,2584.36,12528.52,0.0,76.81,0.1,46.89,,,201.94
2025-07-31 08:00:00+02:00,0.0,41.75,394.94,,2599.78,12452.26,0.0,74.74,0.1,46.45,,,182.39
2025-07-31 08:15:00+02:00,0.0,41.32,395.22,,2609.31,12605.01,0.0,75.9,0.1,47.41,,,175.25
2025-07-31 08:30:00+02:00,0.0,41.13,395.76,,2615.58,12506.48,0.0,75.43,0.11,46.35,,,160.73
2025-07-31 08:45:00+02:00,0.0,41.76,395.97,,2609.8,12480.93,0.0,76.53,0.2,48.5,,,149.5
2025-07-31 09:00:00+02:00,0.0,43.11,398.62,,2615.33,12329.27,0.0,77.2,0.28,46.17,,,132.41
2025-07-31 09:15:00+02:00,0.0,41.82,400.86,,2631.25,12305.64,0.0,76.49,0.16,45.28,,,143.61
2025-07-31 09:30:00+02:00,0.0,40.5,395.08,,2601.07,12297.07,0.0,76.77,0.15,43.76,,,152.63
2025-07-31 09:45:00+02:00,0.0,39.48,394.69,,2599.53,12125.78,0.0,76.19,0.15,44.62,,,161.81
2025-07-31 10:00:00+02:00,0.0,30.38,391.94,,2589.53,11845.71,0.0,72.53,0.1,44.05,,,165.63
2025-07-31 10:15:00+02:00,0.0,30.34,390.73,,2589.42,11292.63,0.0,72.54,0.1,44.93,,,160.3
2025-07-31 10:30:00+02:00,0.0,30.41,392.62,,2594.68,10968.82,0.0,71.89,0.1,45.89,,,160.05
2025-07-31 10:45:00+02:00,0.0,30.18,395.97,,2605.81,11045.39,0.0,71.46,0.1,44.33,,,172.06
2025-07-31 11:00:00+02:00,0.0,35.52,397.21,,2588.01,10731.53,0.0,67.63,0.23,44.02,,,185.06
2025-07-31 11:15:00+02:00,0.0,35.32,394.9,,2582.21,10683.64,0.0,70.64,0.25,44.0,,,179.44
2025-07-31 11:30:00+02:00,0.0,35.03,398.41,,2598.09,10475.89,0.0,69.0,0.3,43.4,,,211.09
2025-07-31 11:45:00+02:00,0.0,34.94,398.38,,2597.6,10091.6,0.0,66.41,0.33,43.08,,,221.19
2025-07-31 12:00:00+02:00,0.0,42.8,388.12,,2584.26,9937.39,0.0,73.19,0.18,43.88,,,239.76
2025-07-31 12:15:00+02:00,0.0,41.96,385.06,,2588.82,9847.88,0.0,75.39,0.12,42.67,,,252.17
2025-07-31 12:30:00+02:00,0.0,42.24,343.18,,2593.43,9423.09,0.0,76.16,0.1,43.42,,,250.91
2025-07-31 12:45:00+02:00,0.0,42.13,325.71,,2585.95,9451.6,0.0,74.07,0.1,44.18,,,244.05
2025-07-31 13:00:00+02:00,0.0,44.33,351.51,,2590.73,9620.77,0.0,79.65,0.17,43.23,,,242.68
2025-07-31 13:15:00+02:00,0.0,44.34,324.57,,2593.78,9490.94,0.0,77.92,0.11,45.41,,,228.33
2025-07-31 13:30:00+02:00,0.0,44.34,323.62,,2592.48,9576.11,0.0,69.94,0.1,47.06,,,207.53
2025-07-31 13:45:00+02:00,0.0,43.91,358.24,,2576.72,9673.35,0.0,70.96,0.1,47.29,,,208.6
2025-07-31 14:00:00+02:00,0.0,42.89,375.41,,2570.7,9880.08,0.0,71.03,0.1,45.53,,,256.24
2025-07-31 14:15:00+02:00,0.0,42.3,401.25,,2556.48,9697.73,0.0,73.0,0.1,44.45,,,265.22
2025-07-31 14:30:00+02:00,0.0,41.8,402.39,,2556.5,9696.55,0.0,74.55,0.1,43.56,,,278.96
2025-07-31 14:45:00+02:00,0.0,41.42,391.5,,2559.83,9688.18,0.0,73.9,0.1,43.84,,,304.31
2025-07-31 15:00:00+02:00,0.0,41.37,346.2,,2554.54,9479.29,0.0,75.77,0.1,44.12,,,328.93
2025-07-31 15:15:00+02:00,0.0,41.22,395.78,,2553.45,9581.25,0.0,76.3,0.1,44.23,,,311.46
2025-07-31 15:30:00+02:00,0.0,41.33,401.2,,2557.61,9717.15,0.0,76.37,0.14,43.37,,,288.44
2025-07-31 15:45:00+02:00,0.0,41.21,403.24,,2563.03,10099.37,0.0,74.87,0.16,43.29,,,271.49
2025-07-31 16:00:00+02:00,0.0,38.08,400.76,,2557.76,10093.91,0.0,73.18,0.12,43.95,,,232.82
2025-07-31 16:15:00+02:00,0.0,37.73,403.71,,2570.34,10601.81,0.0,76.5,0.19,44.08,,,198.6
2025-07-31 16:30:00+02:00,0.0,43.6,403.63,,2567.88,11301.24,0.0,75.18,0.34,44.74,,,204.05
2025-07-31 16:45:00+02:00,0.0,39.41,404.88,,2565.97,11669.97,0.0,74.73,0.48,42.97,,,221.89
2025-07-31 17:00:00+02:00,0.0,36.31,404.06,,2554.01,11999.58,0.0,73.77,0.51,45.52,,,225.79
2025-07-31 17:15:00+02:00,0.0,34.72,401.47,,2560.24,12221.3,0.0,71.66,0.58,45.38,,,215.89
2025-07-31 17:30:00+02:00,0.0,33.37,404.74,,2562.02,12495.98,0.0,71.78,0.64,44.51,,,209.67
2025-07-31 17:45:00+02:00,0.0,33.22,404.88,,2561.1,12812.8,0.0,72.58,0.77,45.53,,,229.88
2025-07-31 18:00:00+02:00,0.0,32.43,403.8,,2564.58,13507.64,0.0,76.79,0.51,45.25,,,228.55
2025-07-31 18:15:00+02:00,0.0,30.41,403.31,,2561.21,13412.1,0.0,74.82,0.53,45.39,,,208.25
2025-07-31 18:30:00+02:00,0.0,30.7,402.41,,2562.75,13356.99,0.0,76.36,0.69,45.35,,,191.66
2025-07-31 18:45:00+02:00,0.0,31.04,405.4,,2574.91,13545.79,0.0,75.71,0.77,44.83,,,186.66
2025-07-31 19:00:00+02:00,0.0,28.64,400.17,,2576.11,13975.68,0.0,75.37,0.7,44.45,,,199.58
2025-07-31 19:15:00+02:00,0.0,28.64,396.72,,2575.64,13555.14,0.0,71.78,0.82,45.14,,,205.86
2025-07-31 19:30:00+02:00,0.0,28.64,402.22,,2600.07,13734.96,0.0,72.95,0.86,45.16,,,206.23
2025-07-31 19:45:00+02:00,0.0,28.64,405.78,,2603.02,13938.51,0.0,75.72,1.0,46.0,,,227.97
2025-07-31 20:00:00+02:00,0.0,29.2,470.8,,2614.67,14366.1,0.0,76.08,0.02,45.27,,,244.52
2025-07-31 20:15:00+02:00,0.0,29.21,471.4,,2614.94,14198.65,0.0,74.93,0.0,45.18,,,251.21
2025-07-31 20:30:00+02:00,0.0,29.44,471.09,,2623.45,13999.0,0.0,76.8,0.0,45.45,,,272.9
2025-07-31 20:45:00+02:00,0.0,30.42,471.21,,2635.49,13876.31,0.0,76.9,0.0,44.33,,,280.55
2025-07-31 21:00:00+02:00,0.0,30.69,472.62,,2636.27,14050.11,0.0,73.44,0.0,46.03,,,267.46
2025-07-31 21:15:00+02:00,0.0,30.84,467.68,,2633.41,13847.01,0.0,72.56,0.0,45.72,,,281.72
2025-07-31 21:30:00+02:00,0.0,30.66,472.16,,2645.73,13956.77,0.0,71.52,0.0,46.32,,,275.19
2025-07-31 21:45:00+02:00,0.0,30.42,472.09,,2640.93,13966.54,0.0,72.73,0.0,46.06,,,299.5
2025-07-31 22:00:00+02:00,0.0,28.65,477.8,,2661.61,14254.15,0.0,75.82,0.0,49.92,,,317.67
2025-07-31 22:15:00+02:00,0.0,28.64,478.4,,2662.41,14188.79,0.0,75.49,0.0,50.63,,,319.73
2025-07-31 22:30:00+02:00,0.0,28.64,471.68,,2641.01,13936.23,0.0,73.37,0.0,50.09,,,314.29
2025-07-31 22:45:00+02:00,0.0,28.64,469.75,,2638.38,13628.7,0.0,73.31,0.0,46.52,,,319.77
2025-07-31 23:00:00+02:00,0.0,28.65,471.65,,2638.51,13392.68,0.0,71.41,0.0,46.89,,,352.71
2025-07-31 23:15:00+02:00,0.0,28.75,468.6,,2631.64,13007.01,0.0,72.38,0.0,43.64,,,392.04
2025-07-31 23:30:00+02:00,0.0,29.35,472.6,,2636.45,13006.28,0.0,72.42,0.0,44.42,,,395.36
2025-07-31 23:45:00+02:00,0.0,29.32,472.16,,2612.94,12863.08,0.0,73.18,0.0,43.79,,,430.25
2025-08-01 00:00:00+02:00,0.0,28.91,483.84,,2552.37,13219.0,0.0,48.09,0.0,45.85,,,510.83
2025-08-01 00:15:00+02:00,0.0,28.64,482.29,,2561.99,13079.04,0.0,48.89,0.0,45.36,,,565.13
2025-08-01 00:30:00+02:00,0.0,28.64,482.62,,2576.54,12932.06,0.0,48.96,0.0,44.63,,,584.84
2025-08-01 00:45:00+02:00,0.0,28.64,480.15,,2578.02,12754.73,0.0,48.5,0.0,45.49,,,604.79
2025-08-01 01:00:00+02:00,0.0,28.64,475.42,,2583.26,12222.92,0.0,47.85,0.0,48.13,,,639.08
2025-08-01 01:15:00+02:00,0.0,28.67,474.85,,2589.04,12190.1,0.0,49.33,0.0,47.69,,,644.67
2025-08-01 01:30:00+02:00,0.0,28.79,476.26,,2600.75,12481.47,0.0,49.19,0.0,48.35,,,647.36
2025-08-01 01:45:00+02:00,0.0,28.7,473.25,,2591.7,12352.49,0.0,49.81,0.0,48.94,,,679.89
2025-08-01 02:00:00+02:00,0.0,35.09,482.06,,2630.0,12029.04,0.0,76.23,0.0,50.52,,,735.66
2025-08-01 02:15:00+02:00,0.0,32.96,482.86,,2634.03,12101.25,0.0,75.05,0.0,52.85,,,846.11
2025-08-01 02:30:00+02:00,0.0,32.83,481.95,,2631.73,11974.4,0.0,74.75,0.0,52.88,,,898.87
2025-08-01 02:45:00+02:00,0.0,32.81,481.28,,2613.03,11872.63,0.0,75.81,0.0,53.43,,,912.62
2025-08-01 03:00:00+02:00,0.0,32.62,487.87,,2623.95,11413.38,0.0,77.27,0.0,46.26,,,917.51
2025-08-01 03:15:00+02:00,0.0,32.88,488.42,,2624.12,11468.97,0.0,76.83,0.0,49.28,,,949.9
2025-08-01 03:30:00+02:00,0.0,33.59,486.16,,2624.57,11205.54,0.0,77.14,0.0,46.65,,,981.13
2025-08-01 03:45:00+02:00,0.0,32.54,488.58,,2624.77,11281.23,0.0,78.82,0.0,46.95,,,918.65
2025-08-01 04:00:00+02:00,0.0,29.68,483.57,,2605.65,11036.28,0.0,78.96,0.0,47.17,,,987.93
2025-08-01 04:15:00+02:00,0.0,30.54,484.85,,2606.08,10913.21,0.0,79.18,0.0,49.14,,,1099.63
2025-08-01 04:30:00+02:00,0.0,30.21,484.63,,2605.09,10894.81,0.0,79.18,0.0,50.27,,,1115.19
2025-08-01 04:45:00+02:00,0.0,30.24,483.08,,2604.11,10741.85,0.0,77.23,0.0,49.25,,,1135.2
2025-08-01 05:00:00+02:00,0.0,29.39,485.11,,2639.02,10758.17,0.0,73.49,0.45,53.26,,,1074.62
2025-08-01 05:15:00+02:00,0.0,28.95,483.65,,2639.67,10661.27,0.0,74.11,0.45,51.43,,,1070.81
2025-08-01 05:30:00+02:00,0.0,29.35,484.96,,2644.76,10728.78,0.0,72.58,0.47,51.3,,,998.92
2025-08-01 05:45:00+02:00,0.0,29.07,485.28,,2641.5,10920.61,0.0,72.31,0.48,52.72,,,964.65
2025-08-01 06:00:00+02:00,0.0,28.64,490.47,,2641.74,11519.89,0.0,76.74,0.64,52.25,,,946.57
2025-08-01 06:15:00+02:00,0.0,28.64,491.89,,2659.93,11641.04,0.0,78.3,0.66,50.75,,,941.94
2025-08-01 06:30:00+02:00,0.0,28.67,491.48,,2660.36,11758.74,0.0,75.77,0.8,50.9,,,914.85
2025-08-01 06:45:00+02:00,0.0,28.64,492.31,,2659.99,12125.4,0.0,75.78,0.81,51.16,,,932.49
2025-08-01 07:00:00+02:00,0.0,28.64,492.37,,2645.88,12981.04,0.0,77.64,1.21,47.07,,,948.34
2025-08-01 07:15:00+02:00,0.0,28.64,498.47,,2654.69,13349.41,0.0,79.35,1.22,46.49,,,941.67
2025-08-01 07:30:00+02:00,0.0,28.64,499.02,,2656.54,13427.29,0.0,78.19,1.35,46.65,,,930.96
2025-08-01 07:45:00+02:00,0.0,28.64,498.95,,2657.25,13639.7,0.0,79.44,1.33,46.27,,,859.39
2025-08-01 08:00:00+02:00,0.0,30.23,500.45,,2661.64,13904.11,0.0,81.69,2.38,46.61,,,855.87
2025-08-01 08:15:00+02:00,0.0,30.24,500.4,,2652.77,13840.38,0.0,80.49,2.5,44.31,,,849.76
2025-08-01 08:30:00+02:00,0.0,30.24,500.98,,2656.55,13677.16,0.0,80.88,2.45,44.14,,,791.53
2025-08-01 08:45:00+02:00,0.0,30.24,501.85,,2697.83,13566.97,0.0,79.41,2.7,44.59,,,705.31
2025-08-01 09:00:00+02:00,0.0,30.24,498.42,,2705.16,13381.86,0.0,78.16,3.25,45.42,,,600.63
2025-08-01 09:15:00+02:00,0.0,30.6,496.49,,2707.91,13352.55,0.0,79.21,3.45,44.83,,,558.56
2025-08-01 09:30:00+02:00,0.0,30.27,492.61,,2698.22,13369.81,0.0,79.43,3.79,44.71,,,554.54
2025-08-01 09:45:00+02:00,0.0,30.24,489.96,,2692.58,13331.31,0.0,79.48,3.76,44.44,,,560.59
2025-08-01 10:00:00+02:00,0.0,30.24,495.87,,2707.16,13097.09,0.0,75.98,4.39,44.11,,,541.6
2025-08-01 10:15:00+02:00,0.0,30.24,497.75,,2709.32,13228.08,0.0,75.65,4.2,43.98,,,508.63
2025-08-01 10:30:00+02:00,0.0,30.24,495.62,,2699.0,12953.49,0.0,75.66,4.19,44.43,,,499.71
2025-08-01 10:45:00+02:00,0.0,30.24,497.37,,2690.35,12831.55,0.0,75.74,4.5,43.2,,,478.16
2025-08-01 11:00:00+02:00,0.0,30.24,493.69,,2687.55,12151.4,0.0,66.77,4.95,50.87,,,456.84
2025-08-01 11:15:00+02:00,0.0,30.24,472.76,,2685.62,11757.4,0.0,68.11,5.31,50.85,,,425.64
2025-08-01 11:30:00+02:00,0.0,30.24,473.67,,2690.92,11465.32,0.0,67.23,5.4,45.31,,,411.24
2025-08-01 11:45:00+02:00,0.0,30.24,471.1,,2699.72,11394.2,0.0,66.41,5.21,44.67,,,436.36
2025-08-01 12:00:00+02:00,0.0,30.24,457.44,,2686.54,11019.16,0.0,76.03,5.04,43.14,,,429.64
2025-08-01 12:15:00+02:00,0.0,30.24,451.67,,2688.04,10969.25,0.0,75.67,4.84,42.52,,,414.97
2025-08-01 12:30:00+02:00,0.0,30.24,412.53,,2683.5,10281.73,0.0,75.22,4.83,43.53,,,451.18
2025-08-01 12:45:00+02:00,0.0,30.24,386.98,,2673.64,9643.34,0.0,73.45,5.06,43.37,,,478.99
2025-08-01 13:00:00+02:00,0.0,32.37,470.26,,2693.97,9288.0,0.0,73.26,4.88,42.72,,,499.74
2025-08-01 13:15:00+02:00,0.0,32.93,430.18,,2701.03,8856.73,0.0,74.65,5.0,41.91,,,532.62
2025-08-01 13:30:00+02:00,0.0,31.59,424.0,,2682.97,8749.39,0.0,69.44,4.55,43.16,,,533.24
2025-08-01 13:45:00+02:00,0.0,32.28,421.54,,2676.96,8708.92,0.0,65.79,4.18,42.77,,,552.78
2025-08-01 14:00:00+02:00,0.0,33.15,398.11,,2661.84,8017.64,0.0,74.2,4.77,40.97,,,597.72
2025-08-01 14:15:00+02:00,0.0,32.98,338.36,,2665.93,7655.77,0.0,74.38,4.63,41.96,,,613.31
2025-08-01 14:30:00+02:00,0.0,31.22,335.86,,2675.53,7567.47,0.0,75.25,4.54,42.11,,,610.49
2025-08-01 14:45:00+02:00,0.0,31.23,344.74,,2672.4,7771.51,0.0,73.57,4.41,41.68,,,624.49
2025-08-01 15:00:00+02:00,0.0,31.35,401.27,,2680.08,8462.91,0.0,78.66,4.37,42.29,,,643.51
2025-08-01 15:15:00+02:00,0.0,34.49,400.02,,2679.63,8622.58,0.0,79.74,4.12,40.85,,,600.46
2025-08-01 15:30:00+02:00,0.0,34.82,401.42,,2676.44,8779.79,0.0,77.82,3.72,41.21,,,554.52
2025-08-01 15:45:00+02:00,0.0,32.07,399.27,,2665.88,8492.46,0.0,78.22,3.53,40.56,,,557.97
2025-08-01 16:00:00+02:00,0.0,30.49,403.67,,2682.03,8584.05,0.0,72.97,3.5,41.17,,,544.01
2025-08-01 16:15:00+02:00,0.0,30.61,409.92,,2698.72,9310.94,0.0,75.65,3.36,45.11,,,545.18
2025-08-01 16:30:00+02:00,0.0,30.83,434.01,,2690.41,9884.95,0.0,78.13,3.31,42.5,,,525.38
2025-08-01 16:45:00+02:00,0.0,30.31,436.44,,2689.2,10124.67,0.0,78.01,3.14,42.12,,,513.66
2025-08-01 17:00:00+02:00,0.0,30.25,389.2,,2715.86,10992.37,0.0,61.06,2.4,47.75,,,515.59
2025-08-01 17:15:00+02:00,0.0,30.25,420.09,,2737.1,11711.81,0.0,60.48,2.4,48.07,,,525.37
2025-08-01 17:30:00+02:00,0.0,30.24,427.8,,2744.61,12255.13,0.0,60.26,2.36,48.45,,,542.32
2025-08-01 17:45:00+02:00,0.0,30.24,427.77,,2744.55,12618.94,0.0,59.73,2.3,48.74,,,577.87
2025-08-01 18:00:00+02:00,0.0,31.15,427.03,,2733.85,12889.1,0.0,59.74,1.77,48.02,,,699.47
2025-08-01 18:15:00+02:00,0.0,32.5,425.06,,2726.88,13066.99,0.0,59.55,1.61,48.56,,,744.77
2025-08-01 18:30:00+02:00,0.0,30.24,427.61,,2731.82,13562.71,0.0,60.44,1.61,49.17,,,616.81
2025-08-01 18:45:00+02:00,0.0,32.63,429.27,,2744.64,13981.1,0.0,60.14,1.44,49.78,,,545.9
2025-08-01 19:00:00+02:00,0.0,28.65,440.06,,2740.01,14308.47,0.0,58.66,0.53,49.8,,,550.51
2025-08-01 19:15:00+02:00,0.0,28.64,441.12,,2736.43,14512.31,0.0,60.27,0.48,46.69,,,544.55
2025-08-01 19:30:00+02:00,0.0,28.94,442.42,,2741.35,14694.0,0.0,61.53,0.43,45.96,,,567.04
2025-08-01 19:45:00+02:00,0.0,28.64,440.83,,2735.6,14737.8,0.0,61.74,0.32,47.94,,,599.63
2025-08-01 20:00:00+02:00,0.0,28.77,440.3,,2742.53,14602.55,0.0,60.36,0.0,49.16,,,648.78
2025-08-01 20:15:00+02:00,0.0,28.83,439.73,,2742.22,14528.93,0.0,60.37,0.0,50.15,,,655.8
2025-08-01 20:30:00+02:00,0.0,29.27,439.72,,2747.79,14459.31,0.0,61.15,0.0,49.79,,,628.45
2025-08-01 20:45:00+02:00,0.0,29.33,438.01,,2744.2,14213.69,0.0,59.94,0.0,50.32,,,605.45
2025-08-01 21:00:00+02:00,0.0,29.83,438.43,,2741.99,14370.55,0.0,60.1,0.0,42.71,,,623.1
2025-08-01 21:15:00+02:00,0.0,29.4,442.91,,2750.63,14619.94,0.0,60.65,0.0,44.21,,,613.65
2025-08-01 21:30:00+02:00,0.0,29.46,441.44,,2758.36,14608.59,0.0,60.49,0.0,43.52,,,655.39
2025-08-01 21:45:00+02:00,0.0,29.4,442.44,,2761.0,14555.05,0.0,59.33,0.0,43.26,,,695.05
2025-08-01 22:00:00+02:00,0.0,29.12,444.78,,2761.18,14580.06,0.0,60.32,0.0,48.71,,,755.18
2025-08-01 22:15:00+02:00,0.0,28.64,440.07,,2742.7,14292.95,0.0,61.42,0.0,49.15,,,819.05
